IsUrban;NTLBin;NTLArea;X_deg;Y_deg;GridCellArea;ID;Pop;Elevation;LandCover;NightLights;Slope;GHI;TravelHours;WindVel;SubstationDist;RoadDist;CurrentMVLineDist;PlannedMVLinedist;Hydropower;HydropowerFID;HydropowerDist;X;Y;CurrentHVLineDist;PlannedHVLineDist;TransformerDist;ResidentialDemandTierCustom;NTLBin.1;PerCapitaDemand;HealthDemand;EducationDemand;AgriDemand;ElectrificationOrder;Conflict;CommercialDemand;ResidentialDemandTier1;ResidentialDemandTier2;ResidentialDemandTier3;ResidentialDemandTier4;ResidentialDemandTier5;Country;RoadDistClassified;SubstationDistClassified;LandCoverClassified;ElevationClassified;SlopeClassified;GridClassification;GridPenalty;WindCF;PopStartYear;PopEndYear;Pop2023;Pop2030;Pop2018;ElecPop;ElecStart;GridDistCalibElec;Elec_Initial_Status_Grid2018;Elec_Init_Status_Offgrid2018;Actual_Elec_Status_2018;FinalElecCode2018;GridReachYear;NumPeoplePerHH;TotalEnergyPerCell;InvestmentCostLV2030;InvestmentCostMV2030;InvestmentCostHV2030;InvestmentCostTransformer2030;InvestmentCostConnection2030;InfrastructureCapitaCost2030;ResultsNoTimestep;NewConnections2023;EnergyPerSettlement2023;MG_Hydro2023;MG_PV2023;MG_Wind2023;MG_Diesel2023;SA_Diesel2023;SA_PV2023;Minimum_Tech_Off_grid2023;Minimum_LCOE_Off_grid2023;Off_Grid_Code2023;Elec_Initial_Status_Grid2023;Elec_Init_Status_Offgrid2023;Actual_Elec_Status_2023;Grid_extension2023;MinGridDist2023;ElectrificationOrder2023;MinimumOverall2023;MinimumOverallLCOE2023;MinimumOverallCode2023;InvestmentCost2023;InvestmentCapita2023;ElecStatusIn2023;GridElecIn2023;OffGridElecIn2023;FinalElecCode2023;NewCapacity2023;InvestmentCostLV2023;InvestmentCostMV2023;InvestmentCostHV2023;InvestmentCostTransformer2023;InvestmentCostConnection2023;InfrastructureCapitaCost2023;NewConnections2030;EnergyPerSettlement2030;MG_Hydro2030;MG_PV2030;MG_Wind2030;MG_Diesel2030;SA_Diesel2030;SA_PV2030;Minimum_Tech_Off_grid2030;Minimum_LCOE_Off_grid2030;Off_Grid_Code2030;Elec_Initial_Status_Grid2030;Elec_Init_Status_Offgrid2030;Actual_Elec_Status_2030;Grid_extension2030;MinGridDist2030;ElectrificationOrder2030;MinimumOverall2030;MinimumOverallLCOE2030;MinimumOverallCode2030;InvestmentCost2030;ElecStatusIn2030;GridElecIn2030;OffGridElecIn2030;FinalElecCode2030;NewCapacity2030
0;0;0.08001;33.00071;-13.91259;0.017;168913;22.3914766;1113;9;0.08001;0.49329;2046;1.5;4.91216;72.48073;5.0759;6.62726;6.62726;221;2216;35.5323;3247179.756;-1713732.594;12.37681671;9.15540112;6.62726;70.63888889;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;4;1;5;3;5;3.75;1.093553159;0.072760313;25.10352729;36.15853885;29.22580396;36.15853885;25.10352729;0;0;6.62726;0;0;0;99;2018;5.5;1583.744002;0;0;0;0;0;0;3;29.22580396;1280.090213;99;0.694965454;99;1.105309827;0.769923709;0.375882493;SA_PV2023;0.375882493;3;0;0;0;99;0;0;SA_PV2023;0.375882493;3;3823.447471;130.8243728;0;0;0;99;0;0;0;0;0;0;0;36.15853885;1583.744002;99;0.621683789;99;1.031012645;0.766057278;0.385255593;SA_PV2030;0.385255593;3;0;0;1;99;0;0;SA_PV2030;0.385255593;3;3219.443118;1;0;1;3;0.86007603
0;0;0.08001;33.00071;-13.64092;0.017;168962;43.35470128;1093;8;0.08001;0.34066;2055;1.45;4.79291;81.98874;6.51284;6.62079;6.62079;221;2216;33.15021;3249513.099;-1680515.179;1.1803296;1.1803296;7.34362;106.7089947;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;4;1;2;3;5;3.15;1.052183214;0.066613822;48.60581311;70.01068659;56.58742489;70.01068659;48.60581311;0;0;7.34362;0;0;0;99;2018;5.5;3066.468073;0;0;0;0;0;0;3;56.58742489;2478.52921;99;0.48838189;99;0.884483669;0.767409769;0.374236292;SA_PV2023;0.374236292;3;0;0;0;99;0;0;SA_PV2023;0.374236292;3;7370.592407;130.2514193;0;0;0;99;0;0;0;0;0;0;0;70.01068659;3066.468073;99;0.450007055;99;0.845583165;0.763543337;0.383568343;SA_PV2030;0.383568343;3;0;0;1;99;0;0;SA_PV2030;0.383568343;3;6206.232249;1;0;1;3;1.657998417
0;0;0.08001;33.00071;-13.56426;0.017;168967;55.32889617;1089;9;0.08001;0.46534;2068;1.6;4.90505;86.39159;4.38777;5.64731;5.64731;221;2216;37.14373;3250163.211;-1671138.283;3.33197578;3.33197578;5.89223;140.6666667;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.072387488;62.03031984;89.34703492;72.21638401;89.34703492;62.03031984;0;0;5.89223;0;0;0;99;2018;5.5;3913.400129;0;0;0;0;0;0;3;72.21638401;3163.07762;99;0.437934233;99;0.83185503;0.774951589;0.371883743;SA_PV2023;0.371883743;3;0;0;0;99;0;0;SA_PV2023;0.371883743;3;9347.156086;129.4326241;0;0;0;99;0;0;0;0;0;0;0;89.34703492;3913.400129;99;0.407778842;99;0.801290972;0.771085158;0.38115713;SA_PV2030;0.38115713;3;0;0;1;99;0;0;SA_PV2030;0.38115713;3;7870.550743;1;0;1;3;2.102622034
0;0;0.04;33.00113;-9.39838;0.009;169022;3.720511489;1388;9;0.04;9.17106;2166;1.9;5.41887;116.64664;1.07065;27.0357;27.0357;337;3052;76.16919;3279996.375;-1160063.192;44.99461174;44.99461174;28.41363;36.55555556;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.101203645;4.171139018;6.00801196;4.85608615;6.00801196;4.171139018;0;0;28.41363;0;0;0;99;2018;5.5;263.1509238;0;0;0;0;0;0;3;4.85608615;212.6965734;99;2.579224163;2.901855165;3.137071778;0.79003523;0.355057978;SA_PV2023;0.355057978;3;0;0;1;99;0;0;SA_PV2023;0.355057978;3;600.0980576;123.5764851;1;0;1;3;0.109108738;0;0;0;0;0;0;1.15192581;50.45435048;99;10.60705436;10.93298325;11.87013172;0.786168799;0.363911793;SA_PV2030;0.363911793;3;0;1;1;99;0;0;SA_PV2030;0.363911793;3;96.88165966;1;0;1;3;0.02588199
0;0;0.04;33.00113;-9.48671;0.009;169023;3.858444255;1622;9;0.04;1.02041;2169;2.2;5.12776;111.75966;8.52464;23.05715;23.05715;337;3052;73.73219;3279477.239;-1170928.364;38.32996087;38.32996086;24.7939;26;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;4;1;5;3;5;3.75;1.093553159;0.084428879;4.32577817;6.23075061;5.036118761;6.23075061;4.32577817;0;0;24.7939;0;0;0;99;2018;5.5;272.9068767;0;0;0;0;0;0;3;5.036118761;220.5820017;99;2.497781471;99;3.050592738;0.805118871;0.354566888;SA_PV2023;0.354566888;3;0;0;1;99;0;0;SA_PV2023;0.354566888;3;621.4850722;123.4055632;1;0;1;3;0.112997286;0;0;0;0;0;0;1.194631849;52.32487499;99;10.25894605;99;11.49352082;0.80125244;0.363408457;SA_PV2030;0.363408457;3;0;1;1;99;0;0;SA_PV2030;0.363408457;3;100.3344444;1;0;1;3;0.026804403
0;0;0.04;33.00113;-13.35342;0.008;169026;3.971328511;1071;9;0.04;0.58462;2085;2.28333;4.98274;62.98332;6.34877;5.51154;5.51154;221;2216;53.76601;3251973.069;-1645345.873;15.7125708;15.7125708;10.93407;92.33333333;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;4;1;5;3;5;3.75;1.093553159;0.076503755;4.452334942;6.413040051;5.183457554;6.413040051;4.452334942;0;0;10.93407;0;0;0;99;2018;5.5;280.8911542;0;0;0;0;0;0;3;5.183457554;227.0354409;99;2.428491867;99;2.969399678;0.809308604;0.368851597;SA_PV2023;0.368851597;3;0;0;0;99;0;0;SA_PV2023;0.368851597;3;665.4382759;128.3772982;0;0;0;99;0;0;0;0;0;0;0;6.413040051;280.8911542;99;2.044173379;99;2.578673364;0.805442173;0.378049374;SA_PV2030;0.378049374;3;0;0;1;99;0;0;SA_PV2030;0.378049374;3;560.3164928;1;0;1;3;0.149688864
0;0;0.04;33.00113;-13.59259;0.008;169030;3.982702128;1073;9;0.04;0.18691;2062;1.55;4.84601;84.65392;4.51729;7.98483;7.98483;221;2216;35.44539;3249964.417;-1674603.793;1.62579672;1.62579672;8.14255;63.33333333;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.069322508;4.465086129;6.431406566;5.198302626;6.431406566;4.465086129;0;0;8.14255;0;0;0;99;2018;5.5;281.6956076;0;0;0;0;0;0;3;5.198302626;227.685655;99;2.424327844;99;2.96139497;0.772437649;0.372965849;SA_PV2023;0.372965849;3;0;0;0;99;0;0;SA_PV2023;0.372965849;3;674.7877479;129.8092467;0;0;0;99;0;0;0;0;0;0;0;6.431406566;281.6956076;99;2.041117217;99;2.571771389;0.768571218;0.382266219;SA_PV2030;0.382266219;3;0;0;1;99;0;0;SA_PV2030;0.382266219;3;568.1889938;1;0;1;3;0.151792008
0;0;0.04;33.00113;-13.43176;0.008;169031;4.296649362;1069;9;0.04;0.41879;2089;2.01667;5.20108;68.17426;2.3619;0.74783;0.74783;221;2216;46.91767;3251319.134;-1654929.837;11.09690796;11.09690796;2.68614;44;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.088549436;4.817058583;6.938379529;5.608072847;6.938379529;4.817058583;0;0;2.68614;0;0;0;99;2018;5.5;303.9010234;0;0;0;0;0;0;3;5.608072847;245.6335907;99;2.267378833;99;2.796425937;0.795901258;0.368145323;SA_PV2023;0.368145323;3;0;0;0;99;0;0;SA_PV2023;0.368145323;3;718.5706871;128.1314824;0;0;0;99;0;0;0;0;0;0;0;6.938379529;303.9010234;99;1.911804136;99;2.434946853;0.792034827;0.377325488;SA_PV2030;0.377325488;3;0;0;1;99;0;0;SA_PV2030;0.377325488;3;605.0553776;1;0;1;3;0.161640883
0;0;0.04;33.00113;-13.36009;0.008;169063;4.424978723;1061;9;0.04;0.20079;2086;2.16667;5.0395;63.39554;6.07131;4.79573;4.79573;221;2216;53.16253;3251917.565;-1646161.576;15.32018874;15.32018874;10.20515;53.66666667;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;4;1;5;3;5;3.75;1.093553159;0.079568984;4.960931167;7.145610266;5.775570901;7.145610266;4.960931167;0;0;10.20515;0;0;0;99;2018;5.5;312.9777297;0;0;0;0;0;0;3;5.775570901;252.9700055;99;2.210636631;99;2.735622921;0.803443079;0.368674775;SA_PV2023;0.368674775;3;0;0;0;99;0;0;SA_PV2023;0.368674775;3;741.0967455;128.3157558;0;0;0;99;0;0;0;0;0;0;0;7.145610266;312.9777297;99;1.865248298;99;2.384503617;0.799576647;0.377868142;SA_PV2030;0.377868142;3;0;0;1;99;0;0;SA_PV2030;0.377868142;3;624.02291;1;0;1;3;0.166708069
0;0;0.04;33.00113;-13.81593;0.008;169064;5.058748085;1139;9;0.04;0.30094;2039;0.93333;4.90307;74.58233;0.4969;0.43082;0.43082;221;2216;31.53541;3248056.345;-1701914.593;1.68558979;1.33291944;2.60434;55.3;0;43.8;0;0;0;0;0;0;7.738;43.8;160.6;423.4;598.6;Malawi;5;1;5;3;5;3.9;1.107634822;0.072283804;5.671462534;8.169043178;6.602779372;8.169043178;5.671462534;0;0;2.60434;0;0;0;99;2018;5.5;357.8040912;0;0;0;0;0;0;3;6.602779372;289.2017365;99;1.975114638;99;2.476320223;0.741432219;0.377172918;SA_PV2023;0.377172918;3;0;0;0;99;0;0;SA_PV2023;0.377172918;3;866.7699584;131.2735001;0;0;0;99;0;0;0;0;0;0;0;8.169043178;357.8040912;99;1.672527298;99;2.168690994;0.737565788;0.386578197;SA_PV2030;0.386578197;3;0;0;1;99;0;0;SA_PV2030;0.386578197;3;729.8430536;1;0;1;3;0.19497798
