IsUrban,NTLBin,NTLArea,X_deg,Y_deg,GridCellArea,ID,Pop,Elevation,LandCover,NightLights,Slope,GHI,TravelHours,WindVel,SubstationDist,RoadDist,CurrentMVLineDist,PlannedMVLinedist,Hydropower,HydropowerFID,HydropowerDist,X,Y,CurrentHVLineDist,PlannedHVLineDist,TransformerDist,ResidentialDemandTierCustom,NTLBin.1,PerCapitaDemand,HealthDemand,EducationDemand,AgriDemand,ElectrificationOrder,Conflict,CommercialDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,Country,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartYear,PopEndYear,Pop2023,Pop2030,Pop2018,ElecPop,ElecStart,GridDistCalibElec,Elec_Initial_Status_Grid2018,Elec_Init_Status_Offgrid2018,Actual_Elec_Status_2018,FinalElecCode2018,GridReachYear,NumPeoplePerHH,TotalEnergyPerCell,InvestmentCostLV2030,InvestmentCostMV2030,InvestmentCostHV2030,InvestmentCostTransformer2030,InvestmentCostConnection2030,InfrastructureCapitaCost2030,ResultsNoTimestep,NewConnections2023,EnergyPerSettlement2023,MG_Hydro2023,MG_PV2023,MG_Wind2023,MG_Diesel2023,SA_Diesel2023,SA_PV2023,Minimum_Tech_Off_grid2023,Minimum_LCOE_Off_grid2023,Off_Grid_Code2023,Elec_Initial_Status_Grid2023,Elec_Init_Status_Offgrid2023,Actual_Elec_Status_2023,Grid_extension2023,MinGridDist2023,ElectrificationOrder2023,MinimumOverall2023,MinimumOverallLCOE2023,MinimumOverallCode2023,InvestmentCost2023,InvestmentCapita2023,ElecStatusIn2023,GridElecIn2023,OffGridElecIn2023,FinalElecCode2023,NewCapacity2023,InvestmentCostLV2023,InvestmentCostMV2023,InvestmentCostHV2023,InvestmentCostTransformer2023,InvestmentCostConnection2023,InfrastructureCapitaCost2023,NewConnections2030,EnergyPerSettlement2030,MG_Hydro2030,MG_PV2030,MG_Wind2030,MG_Diesel2030,SA_Diesel2030,SA_PV2030,Minimum_Tech_Off_grid2030,Minimum_LCOE_Off_grid2030,Off_Grid_Code2030,Elec_Initial_Status_Grid2030,Elec_Init_Status_Offgrid2030,Actual_Elec_Status_2030,Grid_extension2030,MinGridDist2030,ElectrificationOrder2030,MinimumOverall2030,MinimumOverallLCOE2030,MinimumOverallCode2030,InvestmentCost2030,ElecStatusIn2030,GridElecIn2030,OffGridElecIn2030,FinalElecCode2030,NewCapacity2030
0,0,0.60004,33.08574,-13.68726,0.126,168913,331.2130374,1127,9,0.60004,0.3172,2058,1.26667,5.03189,71.45757,0.82379,0.13507,0.13507,221,2216,22.74511,3257490.402,-1686181.522,11.70010656,11.70010655,3.91845,90.76984127,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.07915524,371.3294872,534.8543865,432.3058936,534.8543865,371.3294872,0,0,3.91845,0,0,0,99,2018,5.5,23426.62213,1196.349871,1993.916451,0,0,2274.712024,293.1040726,1,432.3058936,18934.99814,99,0.324359779,99,0.708481989,0.758192156,0.373690758,MG_PV2023,0.324359779,5,0,0,1,99,0,0,MG_PV2023,0.324359779,5,50392.41162,116.5665617,1,0,1,5,10.7610285,0,0,0,0,0,0,102.5484929,4491.623989,99,0.32069774,99,0.705264531,0.754325724,0.383009205,MG_PV2030,0.32069774,5,0,1,1,0.224844751,1.154319173,1,Grid_extension2030,0.224844751,1,5227.438507,1,1,0,1,0.754033036
0,0,1.12008,33.08586,-13.88721,0.235,168962,569.6826587,1095,9,1.12008,0.59194,2051,0.81667,4.83555,63.84281,0.42,0.2438,0.2438,221,2216,26.24623,3255779.233,-1710629.096,9.27855351,4.55924363,0.59326,173.1111111,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.068785307,638.6824963,919.9434639,743.5612219,919.9434639,638.6824963,0,1,0.59326,1,0,1,1,2018,5.5,40293.52372,2142.740873,3571.234789,0,0,3912.478823,300.1747742,1,743.5612219,32567.98152,99,0.317429984,99,0.699496104,0.735566694,0.374966153,MG_PV2023,0.317429984,5,1,0,1,0.08,0,0,Grid_extension2023,0.08,1,60555.65663,81.44004131,1,1,0,1,5.467361926,19627.39294,0,0,10000,16493.53983,341.1489502,176.382242,7725.5422,99,0.325108998,99,0.708478351,0.731700263,0.384316404,MG_PV2030,0.325108998,5,1,0,1,0.08,0,0,Grid_extension2030,0.08,1,9145.459669,1,1,0,1,1.29692825
0,0,0.04,33.08613,-13.54259,0.008,168967,4.011589787,1061,9,0.04,0.21545,2064,1.9,4.74712,70.62736,3.68998,1.94962,1.94962,221,2216,31.64266,3258759.723,-1668488.081,3.22285709,3.22285709,1.93576,46.12152778,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.064315301,4.497472655,6.478055367,5.236007378,6.478055367,4.497472655,0,0,1.93576,0,0,0,99,2018,5.5,283.7388251,0,0,0,0,0,0,3,5.236007378,229.3371232,99,2.408922726,99,2.945772192,0.79003523,0.372604448,SA_PV2023,0.372604448,3,0,0,0,99,0,0,SA_PV2023,0.372604448,3,679.0235666,129.6834625,0,0,0,99,0,0,0,0,0,0,0,6.478055367,283.7388251,99,2.02843543,99,2.558921444,0.786168799,0.381895806,SA_PV2030,0.381895806,3,0,0,1,99,0,0,SA_PV2030,0.381895806,3,571.7556642,1,0,1,3,0.152744846
0,0,0.04,33.08613,-13.63676,0.008,169022,4.544346383,1125,9,0.04,0.48571,2061,1.35,5.1624,74.26654,0.7564,0.40017,0.40017,221,2216,25.03749,3257959.915,-1680005.595,8.76452174,8.76452174,1.28449,171.2521825,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.086366424,5.094756612,7.338369334,5.931371963,7.338369334,5.094756612,0,0,1.28449,0,0,0,99,2018,5.5,321.4205768,0,0,0,0,0,0,3,5.931371963,259.794092,99,2.162550991,99,2.680169386,0.762381888,0.373146812,SA_PV2023,0.373146812,3,0,0,0,99,0,0,SA_PV2023,0.373146812,3,770.3205056,129.8722303,0,0,0,99,0,0,0,0,0,0,0,7.338369334,321.4205768,99,1.826147203,99,2.338163663,0.758515457,0.382451695,SA_PV2030,0.382451695,3,0,0,1,99,0,0,SA_PV2030,0.382451695,3,648.6300829,1,0,1,3,0.173281889
0,0,0.04,33.08613,-13.48176,0.008,169023,4.766430638,1053,9,0.04,0.31795,2078,2.26667,4.82431,65.43076,2.5428,2.54006,2.54006,221,2216,36.85824,3259273.449,-1661046.635,0.35970802,0.35970801,5.0006,291.5,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.06821002,5.343739663,7.69699875,6.221240783,7.69699875,5.343739663,0,0,5.0006,0,0,0,99,2018,5.5,337.1285452,0,0,0,0,0,0,3,6.221240783,272.4903463,99,2.074462723,99,2.589096135,0.808470959,0.370094119,SA_PV2023,0.370094119,3,0,0,0,99,0,0,SA_PV2023,0.370094119,3,801.3564884,128.809753,0,0,0,99,0,0,0,0,0,0,0,7.69699875,337.1285452,99,1.753520557,99,2.262837433,0.804604528,0.37932288,SA_PV2030,0.37932288,3,0,0,1,99,0,0,SA_PV2030,0.37932288,3,674.763195,1,0,1,3,0.180263365
0,0,0.04,33.08613,-9.58088,0.009,169026,5.018531064,1371,9,0.04,1.53384,2152,2.25,3.98841,98.76027,0.04168,11.66702,11.66702,337,3052,63.18687,3287364.36,-1182509.867,24.69479818,24.69479818,15.91904,34.44444444,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.031786872,5.626374437,8.104099327,6.550287311,8.104099327,5.626374437,0,0,15.91904,0,0,0,99,2018,5.5,354.9595505,0,0,0,0,0,0,3,6.550287311,286.9025842,99,1.991126677,99,2.505982616,0.807632812,0.357367835,SA_PV2023,0.357367835,3,0,0,0,99,0,0,SA_PV2023,0.357367835,3,814.7274955,124.3804213,0,0,0,99,0,0,0,0,0,0,0,8.104099327,354.9595505,99,1.684715651,99,2.194633413,0.80376638,0.366279249,SA_PV2030,0.366279249,3,0,0,1,99,0,0,SA_PV2030,0.366279249,3,686.0219338,1,0,1,3,0.183271143
0,0,0.04,33.08613,-9.61838,0.009,169030,5.205000851,1438,9,0.04,2.84601,2170,2.45,5.15166,97.07745,3.05965,12.65784,12.65784,337,3052,63.10115,3287139.718,-1187121.628,22.76527749,22.76527749,17.77133,26,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.085763915,5.835429403,8.405217255,6.793671413,8.405217255,5.835429403,0,0,17.77133,0,0,0,99,2018,5.5,368.1485158,0,0,0,0,0,0,3,6.793671413,297.5628079,99,1.929026581,99,2.441263106,0.817688572,0.354403493,SA_PV2023,0.354403493,3,0,0,1,99,0,0,SA_PV2023,0.354403493,3,837.9904984,123.3486943,1,0,1,3,0.152361909,0,0,0,0,0,0,1.611545842,70.58570788,99,7.82211769,99,8.851711977,0.813822141,0.363240988,SA_PV2030,0.363240988,3,0,1,1,99,0,0,SA_PV2030,0.363240988,3,135.2877404,1,0,1,3,0.036142196
0,0,0.04,33.08613,-9.66838,0.009,169031,5.712354894,1408,9,0.04,0.72855,2197,2.5,5.31402,95.06913,7.06748,16.85025,16.85025,337,3052,63.41012,3286838.826,-1193270.339,21.20565941,21.20565941,17.43179,26,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.095037059,6.404234056,9.224510292,7.455880077,9.224510292,6.404234056,0,0,17.43179,0,0,0,99,2018,5.5,404.0335508,0,0,0,0,0,0,3,7.455880077,326.5675474,99,1.781621324,99,2.285443049,0.820202512,0.350048057,SA_PV2023,0.350048057,3,0,0,1,99,0,0,SA_PV2023,0.350048057,3,908.3707634,121.8328023,1,0,1,3,0.165158321,0,0,0,0,0,0,1.768630215,77.46600342,99,7.196757109,99,8.175901096,0.816336081,0.358776943,SA_PV2030,0.358776943,3,0,1,1,99,0,0,SA_PV2030,0.358776943,3,146.6501449,1,0,1,3,0.039177668
0,0,0.04,33.08613,-13.60176,0.008,169063,6.39888766,1089,9,0.04,0.48349,2060,1.56667,4.98704,76.41661,1.82472,2.18462,2.18462,221,2216,27.21542,3258257.84,-1675724.953,6.70460585,6.70460585,2.62769,44,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.076734281,7.173919518,10.33314739,8.3519564,10.33314739,7.173919518,0,0,2.62769,0,0,0,99,2018,5.5,452.5918557,0,0,0,0,0,0,3,8.3519564,365.8156903,99,1.621798759,99,2.100630652,0.773275797,0.373327952,SA_PV2023,0.373327952,3,0,0,0,99,0,0,SA_PV2023,0.373327952,3,1085.213752,129.9352751,0,0,0,99,0,0,0,0,0,0,0,10.33314739,452.5918557,99,1.381831849,99,1.856718154,0.769409365,0.382637352,SA_PV2030,0.382637352,3,0,0,1,99,0,0,SA_PV2030,0.382637352,3,913.7784609,1,0,1,3,0.244116427
0,0,0.04,33.08613,-13.65842,0.008,169064,7.899297872,1115,9,0.04,0.29451,2060,1.33333,4.74697,73.00677,1.77867,1.639,1.639,221,2216,23.90512,3257775.099,-1682655.394,10.03897978,10.03897978,1.61476,69.74074074,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.064307829,8.856059083,12.75606223,10.31032188,12.75606223,8.856059083,0,0,1.61476,0,0,0,99,2018,5.5,558.7155257,0,0,0,0,0,0,3,10.31032188,451.5920983,99,1.368358581,99,1.82836614,0.761543741,0.373327952,SA_PV2023,0.373327952,3,0,0,0,99,0,0,SA_PV2023,0.373327952,3,1339.67451,129.9352751,0,0,0,99,0,0,0,0,0,0,0,12.75606223,558.7155257,99,1.173431734,99,1.630257676,0.757677309,0.382637352,SA_PV2030,0.382637352,3,0,0,1,99,0,0,SA_PV2030,0.382637352,3,1128.041096,1,0,1,3,0.30135681
