IsUrban,NTLBin,NTLArea,X_deg,Y_deg,GridCellArea,ID,Pop,Elevation,LandCover,NightLights,Slope,GHI,TravelHours,WindVel,SubstationDist,RoadDist,CurrentMVLineDist,PlannedMVLinedist,Hydropower,HydropowerFID,HydropowerDist,X,Y,CurrentHVLineDist,PlannedHVLineDist,TransformerDist,ResidentialDemandTierCustom,NTLBin.1,PerCapitaDemand,HealthDemand,EducationDemand,AgriDemand,ElectrificationOrder,Conflict,CommercialDemand,ResidentialDemandTier1,ResidentialDemandTier2,ResidentialDemandTier3,ResidentialDemandTier4,ResidentialDemandTier5,Country,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartYear,PopEndYear,Pop2023,Pop2030,Pop2018,ElecPop,ElecStart,GridDistCalibElec,Elec_Initial_Status_Grid2018,Elec_Init_Status_Offgrid2018,Actual_Elec_Status_2018,FinalElecCode2018,GridReachYear,NumPeoplePerHH,TotalEnergyPerCell,InvestmentCostLV2030,InvestmentCostMV2030,InvestmentCostHV2030,InvestmentCostTransformer2030,InvestmentCostConnection2030,InfrastructureCapitaCost2030,ResultsNoTimestep,NewConnections2023,EnergyPerSettlement2023,MG_Hydro2023,MG_PV2023,MG_Wind2023,MG_Diesel2023,SA_Diesel2023,SA_PV2023,Minimum_Tech_Off_grid2023,Minimum_LCOE_Off_grid2023,Off_Grid_Code2023,Elec_Initial_Status_Grid2023,Elec_Init_Status_Offgrid2023,Actual_Elec_Status_2023,Grid_extension2023,MinGridDist2023,ElectrificationOrder2023,MinimumOverall2023,MinimumOverallLCOE2023,MinimumOverallCode2023,InvestmentCost2023,InvestmentCapita2023,ElecStatusIn2023,GridElecIn2023,OffGridElecIn2023,FinalElecCode2023,NewCapacity2023,InvestmentCostLV2023,InvestmentCostMV2023,InvestmentCostHV2023,InvestmentCostTransformer2023,InvestmentCostConnection2023,InfrastructureCapitaCost2023,NewConnections2030,EnergyPerSettlement2030,MG_Hydro2030,MG_PV2030,MG_Wind2030,MG_Diesel2030,SA_Diesel2030,SA_PV2030,Minimum_Tech_Off_grid2030,Minimum_LCOE_Off_grid2030,Off_Grid_Code2030,Elec_Initial_Status_Grid2030,Elec_Init_Status_Offgrid2030,Actual_Elec_Status_2030,Grid_extension2030,MinGridDist2030,ElectrificationOrder2030,MinimumOverall2030,MinimumOverallLCOE2030,MinimumOverallCode2030,InvestmentCost2030,ElecStatusIn2030,GridElecIn2030,OffGridElecIn2030,FinalElecCode2030,NewCapacity2030
0,0,0.08001,32.97154,-13.84259,0.017,168913,22.50817787,1131,14,0.08001,0.98699,2042,1.13333,4.83276,76.95638,4.2009,3.26882,3.26882,221,2216,35.37881,3244914.791,-1705174.919,4.73583411,2.19937541,3.30493,127.7777778,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.068642317,25.2343634,36.34699214,29.3781248,36.34699214,25.2343634,0,0,3.30493,0,0,0,1,2018,5.5,1591.998256,0,0,0,0,0,0,3,29.3781248,1286.761866,1,0.69314072,1,1.102236079,0.75148798,0.376618795,SA_PV2023,0.376618795,3,0,0,0,1,0,0,SA_PV2023,0.376618795,3,3850.903398,131.0806399,0,0,0,1,0,0,0,0,0,0,0,36.34699214,1591.998256,1,0.620233854,1,1.028314741,0.747621549,0.386010257,SA_PV2030,0.386010257,3,0,0,1,1,0,0,SA_PV2030,0.386010257,3,3242.561728,1,0,1,3,0.86625218
0,0.080845895,0.12001,32.97168,-13.8087,0.025,168962,58.40644426,1159,14,0.12001,0.30976,2036,0.98333,5.09452,77.86368,0.46741,0.18959,0.18959,221,2216,34.49204,3245220.315,-1701031.564,0.98824128,0.98824128,0.51339,70.20833333,0.080845895,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.082585462,65.48061987,94.31676711,76.23326145,94.31676711,65.48061987,44.11165169,0,0.51339,0,0,0,1,2018,5.5,4131.074399,0,0,0,0,0,0,3,76.23326145,3339.016852,1,0.445740765,1,0.8360717,0.74394616,0.377728674,SA_PV2023,0.377728674,3,0,0,0,1,0,0,SA_PV2023,0.377728674,3,10022.15274,131.4669286,0,0,0,1,0,0,0,0,0,0,0,94.31676711,4131.074399,1,0.415762333,1,0.805723833,0.740079728,0.387147811,SA_PV2030,0.387147811,3,0,0,1,1,0,0,SA_PV2030,0.387147811,3,8438.915641,1,0,1,3,2.254461034
0,0,0.24002,32.97182,-13.8369,0.05,168967,115.0336587,1131,9,0.24002,0.98699,2042,1.13333,4.83276,77.07007,3.5702,2.6431,2.6431,221,2216,35.17694,3244991.222,-1704478.716,4.10500344,1.57607072,2.67948,124.5555556,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.068642317,128.96651,185.7603717,150.1442365,185.7603717,128.96651,0,0,2.67948,0,0,0,1,2018,5.5,8136.30428,0,0,0,0,0,0,5,150.1442365,6576.317559,1,0.377556524,1,0.763808533,0.75148798,0.376618795,SA_PV2023,0.376618795,3,0,0,0,1,0,0,SA_PV2023,0.376618795,3,19681.0026,131.0806399,0,0,0,1,0,0,0,0,0,0,0,185.7603717,8136.30428,1,0.359973629,1,0.746098347,0.747621549,0.386010257,MG_PV2030,0.359973629,5,0,0,1,1,0,0,MG_PV2030,0.359973629,5,16092.6224,1,0,1,5,4.660208304
0,0,0.04,32.97196,-13.42926,0.008,169022,4.781068085,1081,9,0.04,0.38423,2092,2.15,4.94992,70.46069,5.45497,3.44563,3.44563,221,2216,49.24527,3248466.335,-1654623.984,13.9179387,13.9179387,5.35223,58.09375,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.07475351,5.360149994,7.720635811,6.240345872,7.720635811,5.360149994,0,0,5.35223,0,0,0,1,2018,5.5,338.1638485,0,0,0,0,0,0,3,6.240345872,273.3271492,1,2.067888191,1,2.583030025,0.802604931,0.36761739,SA_PV2023,0.36761739,3,0,0,0,1,0,0,SA_PV2023,0.36761739,3,798.438135,127.9477374,0,0,0,1,0,0,0,0,0,0,0,7.720635811,338.1638485,1,1.747901582,1,2.257758067,0.7987385,0.37678439,SA_PV2030,0.37678439,3,0,0,1,1,0,0,SA_PV2030,0.37678439,3,672.3058648,1,0,1,3,0.179606888
0,0,0.04,32.97196,-13.43259,0.008,169023,4.781300426,1076,9,0.04,0.31321,2092,2.1,4.94992,70.68808,5.20576,3.51645,3.51645,221,2216,48.97837,3248438.453,-1655031.787,13.7226271,13.7226271,5.19555,58.09375,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,4,1,5,3,5,3.75,1.093553159,0.07475351,5.360410476,7.721011003,6.240649128,7.721011003,5.360410476,0,0,5.19555,0,0,0,1,2018,5.5,338.1802819,0,0,0,0,0,0,3,6.240649128,273.3404318,1,2.067802215,1,2.582835135,0.800090991,0.36761739,SA_PV2023,0.36761739,3,0,0,0,1,0,0,SA_PV2023,0.36761739,3,798.4769359,127.9477374,0,0,0,1,0,0,0,0,0,0,0,7.721011003,338.1802819,1,1.747830955,1,2.257578791,0.79622456,0.37678439,SA_PV2030,0.37678439,3,0,0,1,1,0,0,SA_PV2030,0.37678439,3,672.3385362,1,0,1,3,0.179615616
0,0,0.04,32.97196,-13.44176,0.008,169026,4.781931064,1076,9,0.04,0.31321,2092,2.1,4.91133,71.31948,4.66655,3.88895,3.88895,221,2216,48.25131,3248361.74,-1656153.235,13.18212038,13.18212038,4.8838,79.75555556,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.07271675,5.361117497,7.722029379,6.241472249,7.722029379,5.361117497,0,0,4.8838,0,0,0,1,2018,5.5,338.2248868,0,0,0,0,0,0,3,6.241472249,273.3764845,1,2.067568893,1,2.582584924,0.800090991,0.36761739,SA_PV2023,0.36761739,3,0,0,0,1,0,0,SA_PV2023,0.36761739,3,798.5822524,127.9477374,0,0,0,1,0,0,0,0,0,0,0,7.722029379,338.2248868,1,1.747639287,1,2.257370954,0.79622456,0.37678439,SA_PV2030,0.37678439,3,0,0,1,1,0,0,SA_PV2030,0.37678439,3,672.4272155,1,0,1,3,0.179639307
0,0,0.04,32.97196,-13.75009,0.008,169030,5.196293617,1122,9,0.04,0.58216,2027,1.31667,4.86972,79.82132,1.64422,2.14159,2.14159,221,2216,33.89146,3245750.725,-1693865.054,4.96957389,4.96957389,2.38287,72.83333333,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.070546714,5.825667551,8.391156509,6.782306557,8.391156509,5.825667551,0,0,2.38287,0,0,0,1,2018,5.5,367.5326551,0,0,0,0,0,0,3,6.782306557,297.0650272,1,1.931813932,1,2.429569097,0.760706096,0.379405812,SA_PV2023,0.379405812,3,0,0,0,1,0,0,SA_PV2023,0.379405812,3,895.6079864,132.0506496,0,0,0,1,0,0,0,0,0,0,0,8.391156509,367.5326551,1,1.637147741,1,2.129984169,0.756839664,0.388866771,SA_PV2030,0.388866771,3,0,0,1,1,0,0,SA_PV2030,0.388866771,3,754.1254299,1,0,1,3,0.20146503
0,0,0.04,32.97196,-13.68592,0.008,169031,6.575068085,1119,8,0.04,0.2458,2045,1.5,4.82235,82.52729,4.57512,8.43192,8.43192,221,2216,34.67467,3246299.009,-1686018.468,1.19336269,1.19336269,8.25156,30.61111111,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,2,3,5,3.3,1.06063919,0.068109913,7.371438877,10.6176497,8.581910622,10.6176497,7.371438877,0,0,8.25156,0,0,0,1,2018,5.5,465.0530569,0,0,0,0,0,0,3,8.581910622,375.8876852,1,1.587388218,1,2.062239183,0.769923709,0.376066298,SA_PV2023,0.376066298,3,0,0,0,1,0,0,SA_PV2023,0.376066298,3,1123.272083,130.8883456,0,0,0,1,0,0,0,0,0,0,0,10.6176497,465.0530569,1,1.353783792,1,1.82478133,0.766057278,0.385443982,SA_PV2030,0.385443982,3,0,0,1,1,0,0,SA_PV2030,0.385443982,3,945.8245744,1,0,1,3,0.252677564
0,0,0.04,32.97196,-13.92093,0.008,169063,6.731565957,1131,9,0.04,0.54337,2044,1.46667,5.0216,75.45354,2.25732,9.80863,9.80863,221,2216,38.69205,3244278.425,-1714751.299,13.39656168,10.68157948,9.23951,242.4768519,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.078597147,7.546891737,10.87036793,8.78617478,10.87036793,7.546891737,0,0,9.23951,0,0,0,1,2018,5.5,476.1221153,0,0,0,0,0,0,3,8.78617478,384.8344554,1,1.557332792,1,2.02984884,0.768247916,0.376250284,SA_PV2023,0.376250284,3,0,0,0,1,0,0,SA_PV2023,0.376250284,3,1150.570507,130.952381,0,0,0,1,0,0,0,0,0,0,0,10.87036793,476.1221153,1,1.329090057,1,1.79784282,0.764381485,0.385632556,SA_PV2030,0.385632556,3,0,0,1,1,0,0,SA_PV2030,0.385632556,3,968.8105636,1,0,1,3,0.258818284
0,0,0.04,32.97196,-13.46759,0.008,169064,7.548231489,1070,9,0.04,0.35273,2092,1.9,4.88994,73.14522,3.18422,3.45991,3.45991,221,2216,46.2605,3248145.266,-1659313.592,11.66016342,11.66016343,4.98,156.7777778,0,43.8,0,0,0,0,0,0,7.738,43.8,160.6,423.4,598.6,Malawi,5,1,5,3,5,3.9,1.107634822,0.071597807,8.462471618,12.18914797,9.852102998,12.18914797,8.462471618,0,0,4.98,0,0,0,1,2018,5.5,533.8846811,0,0,0,0,0,0,3,9.852102998,431.5221113,1,1.416110834,1,1.883560748,0.79003523,0.36761739,SA_PV2023,0.36761739,3,0,0,0,1,0,0,SA_PV2023,0.36761739,3,1260.554287,127.9477374,0,0,0,1,0,0,0,0,0,0,0,12.18914797,533.8846811,1,1.212206614,1,1.676357151,0.786168799,0.37678439,SA_PV2030,0.37678439,3,0,0,1,1,0,0,SA_PV2030,0.37678439,3,1061.419793,1,0,1,3,0.283558892
